ESTADO,MUNICIPIO,Ubicación_propuesta,LATITUD,LONGITUD,LATITUD_1,LONGITUD_1,PEA
HIDALGO,El Arenal,Nuevo CAP,20.22142389,-98.91104556,20.32220774,-98.83614802,1838
HIDALGO,Atitalaquia,Nuevo CAP,20.05915472,-99.22112861,20.32220774,-98.83614802,3243
HIDALGO,Atlapexco,Nuevo CAP,21.01711389,-98.34818667,20.32220774,-98.83614802,1450
HIDALGO,Atotonilco el Grande,Nuevo CAP,20.28688167,-98.66906167,20.32220774,-98.83614802,4284
HIDALGO,Atotonilco de Tula,Nuevo CAP,20.00776667,-99.22019083,20.32220774,-98.83614802,4576
HIDALGO,Calnali,Nuevo CAP,20.89717778,-98.58353222,20.32220774,-98.83614802,1808
HIDALGO,Cardonal,Nuevo CAP,20.61338861,-99.11706889,20.32220774,-98.83614802,314
HIDALGO,Cuautepec de Hinojosa,Nuevo CAP,20.03547,-98.30973806,20.32220774,-98.83614802,9966
HIDALGO,Chapantongo,Nuevo CAP,20.28531556,-99.41323111,20.32220774,-98.83614802,976
HIDALGO,Chapulhuacán,Nuevo CAP,21.15941778,-98.9045875,20.32220774,-98.83614802,1816
HIDALGO,Chilcuautla,Nuevo CAP,20.33096167,-99.23174667,20.32220774,-98.83614802,678
HIDALGO,Eloxochitlán,Nuevo CAP,20.7467175,-98.80914083,20.32220774,-98.83614802,213
HIDALGO,Emiliano Zapata,Nuevo CAP,19.65700833,-98.54741611,20.32220774,-98.83614802,4745
HIDALGO,Epazoyucan,Nuevo CAP,20.01802167,-98.63620917,20.32220774,-98.83614802,1632
HIDALGO,Francisco I. Madero,Nuevo CAP,20.24518556,-99.08889361,20.32220774,-98.83614802,5773
HIDALGO,Huasca de Ocampo,Nuevo CAP,20.20361111,-98.57761472,20.32220774,-98.83614802,179
HIDALGO,Huautla,Nuevo CAP,21.03138667,-98.28682083,20.32220774,-98.83614802,1644
HIDALGO,Huazalingo,Nuevo CAP,20.9803025,-98.50774833,20.32220774,-98.83614802,287
HIDALGO,Huehuetla,Nuevo CAP,20.46030556,-98.07842444,20.32220774,-98.83614802,1554
HIDALGO,Huejutla de Reyes,Nuevo CAP,21.13921194,-98.420595,20.32220774,-98.83614802,21476
HIDALGO,Huichapan,Nuevo CAP,20.37531306,-99.65118056,20.32220774,-98.83614802,5088
HIDALGO,Ixmiquilpan,Nuevo CAP,20.48486778,-99.21877361,20.32220774,-98.83614802,20404
HIDALGO,Jacala de Ledezma,Nuevo CAP,21.00829639,-99.18856889,20.32220774,-98.83614802,2265
HIDALGO,Jaltocán,Nuevo CAP,21.13313194,-98.53832389,20.32220774,-98.83614802,2579
HIDALGO,Juárez Hidalgo,Nuevo CAP,20.78371667,-98.82886111,20.32220774,-98.83614802,193
HIDALGO,Lolotla,Nuevo CAP,20.84116444,-98.71728889,20.32220774,-98.83614802,267
HIDALGO,Metepec,Nuevo CAP,20.23841028,-98.32216444,20.32220774,-98.83614802,971
HIDALGO,San Agustín Metzquititlán,Nuevo CAP,20.53260194,-98.63862111,20.32220774,-98.83614802,934
HIDALGO,Metztitlán,Nuevo CAP,20.5947,-98.76414444,20.32220774,-98.83614802,1681
HIDALGO,Mineral del Chico,Nuevo CAP,20.21557056,-98.73122889,20.32220774,-98.83614802,284
HIDALGO,Mineral del Monte,Nuevo CAP,20.14049111,-98.67153,20.32220774,-98.83614802,5601
HIDALGO,La Misión,Nuevo CAP,21.09941944,-99.12318667,20.32220774,-98.83614802,202
HIDALGO,Mixquiahuala de Juárez,Nuevo CAP,20.22938,-99.21379806,20.32220774,-98.83614802,14290
HIDALGO,Molango de Escamilla,Nuevo CAP,20.78649833,-98.73081361,20.32220774,-98.83614802,2379
HIDALGO,Nicolás Flores,Nuevo CAP,20.76777778,-99.15055556,20.32220774,-98.83614802,183
HIDALGO,Nopala de Villagrán,Nuevo CAP,20.25189028,-99.64423833,20.32220774,-98.83614802,593
HIDALGO,Omitlán de Juárez,Nuevo CAP,20.1695,-98.64863889,20.32220774,-98.83614802,514
HIDALGO,San Felipe Orizatlán,Nuevo CAP,21.17094361,-98.60781528,20.32220774,-98.83614802,3590
HIDALGO,Pacula,Nuevo CAP,21.05082083,-99.29609917,20.32220774,-98.83614802,223
HIDALGO,Pachuca de Soto,Nuevo CAP,20.12235972,-98.73700056,20.32220774,-98.83614802,158191
HIDALGO,Pisaflores,Nuevo CAP,21.19478194,-99.00599722,20.32220774,-98.83614802,1243
HIDALGO,Progreso de Obregón,Nuevo CAP,20.24819528,-99.18935889,20.32220774,-98.83614802,8836
HIDALGO,Mineral de la Reforma,Nuevo CAP,20.07237139,-98.69603472,20.32220774,-98.83614802,5085
HIDALGO,San Agustín Tlaxiaca,Nuevo CAP,20.11566083,-98.8867775,20.32220774,-98.83614802,6441
HIDALGO,San Bartolo Tutotepec,Nuevo CAP,20.39914278,-98.20205972,20.32220774,-98.83614802,1431
HIDALGO,San Salvador,Nuevo CAP,20.28456806,-99.01560389,20.32220774,-98.83614802,606
HIDALGO,Santiago de Anaya,Nuevo CAP,20.38258194,-98.9639525,20.32220774,-98.83614802,1252
HIDALGO,Santiago Tulantepec de Lugo Guerrero,Nuevo CAP,20.03919306,-98.35700639,20.32220774,-98.83614802,8638
HIDALGO,Singuilucan,Nuevo CAP,19.9675,-98.51722222,20.32220774,-98.83614802,2099
HIDALGO,Tasquillo,Nuevo CAP,20.55177222,-99.31255611,20.32220774,-98.83614802,1855
HIDALGO,Tecozautla,Nuevo CAP,20.53387278,-99.63492389,20.32220774,-98.83614802,3509
